issuer_id,week_end,n_bonds
36718,2021-12-24,44
34918,2021-05-14,44
36718,2021-12-17,44
34918,2021-08-20,44
4268,2021-11-19,44
35004,2021-09-10,44
34918,2021-10-15,44
42277,2021-11-19,44
37581,2021-05-07,44
36959,2021-09-17,44
36718,2021-11-26,44
35004,2021-10-15,44
42313,2021-07-23,44
42313,2021-05-14,44
1284,2021-01-08,44
1255,2021-12-31,44
42277,2021-12-03,44
32904,2021-09-10,44
34918,2021-02-12,44
34918,2021-04-30,44
34918,2021-02-19,44
34918,2021-11-26,44
34918,2021-01-08,44
35004,2021-07-09,44
32904,2021-07-09,44
4268,2021-10-29,44
34918,2021-12-24,44
34918,2021-04-02,44
42313,2021-08-20,43
37581,2021-01-15,43
37581,2021-06-04,43
1284,2021-03-26,43
35004,2021-10-22,43
756,2021-03-19,43
42313,2021-07-16,43
3072,2021-01-29,43
42313,2021-10-22,43
3072,2021-01-22,43
34918,2021-12-31,43
34918,2021-03-19,43
37581,2021-07-02,43
37581,2021-02-26,43
41821,2021-12-10,43
37581,2021-01-29,43
35004,2021-08-27,43
34918,2021-03-26,43
3072,2021-09-03,43
42277,2021-09-03,43
42313,2021-12-31,43
36959,2021-12-24,43
37581,2021-01-22,43
35004,2021-05-07,43
34918,2021-05-07,43
42313,2021-09-24,42
35004,2021-01-08,42
42313,2021-11-26,42
35004,2021-04-09,42
756,2021-01-15,42
37581,2021-01-08,42
34918,2021-04-23,42
42313,2021-03-12,42
42313,2021-06-25,42
1284,2021-01-22,42
41821,2021-10-01,42
41821,2021-08-27,42
41821,2021-08-06,42
37581,2021-11-26,42
42277,2021-10-15,42
35004,2021-11-05,42
42277,2021-09-10,42
4268,2021-08-27,42
35004,2021-01-15,42
4268,2021-01-08,42
1284,2021-02-26,42
35004,2021-07-16,42
3072,2021-04-30,42
3072,2021-09-10,42
35004,2021-09-03,42
3072,2021-05-07,42
3072,2021-08-27,42
4268,2021-02-12,42
42277,2021-10-08,41
35004,2021-12-17,41
42313,2021-08-13,41
42313,2021-09-03,41
42313,2021-04-02,41
35004,2021-03-19,41
1203,2021-09-10,41
42313,2021-01-29,41
42277,2021-11-05,41
42313,2021-08-06,41
42313,2021-05-07,41
42313,2021-04-30,41
42313,2021-02-12,41
42313,2021-11-05,41
1203,2021-10-01,41
4268,2021-06-04,41
4268,2021-07-02,41
35004,2021-09-17,41
3072,2021-03-19,41
3072,2021-06-18,41
4268,2021-01-15,41
4268,2021-06-18,41
4268,2021-03-12,41
1203,2021-03-05,41
4268,2021-07-30,41
4268,2021-07-23,41
756,2021-04-09,41
42313,2021-03-19,41
32904,2021-05-28,41
3072,2021-10-29,41
756,2021-03-12,41
3072,2021-02-12,41
37581,2021-04-30,41
3072,2021-09-17,41
3072,2021-02-19,41
3072,2021-01-08,41
3072,2021-01-15,41
3072,2021-08-06,41
35004,2021-11-12,41
35004,2021-08-20,41
3072,2021-07-30,41
1203,2021-07-09,41
3072,2021-05-28,41
37581,2021-04-16,41
41821,2021-12-03,41
42313,2021-06-04,41
3072,2021-04-02,41
3072,2021-08-13,40
1284,2021-04-30,40
37581,2021-03-12,40
37581,2021-02-12,40
3072,2021-07-09,40
3072,2021-07-23,40
3072,2021-05-14,40
4268,2021-02-05,40
756,2021-02-12,40
1203,2021-06-18,40
4268,2021-01-22,40
1203,2021-09-24,40
4268,2021-03-19,40
756,2021-02-05,40
3072,2021-03-05,40
3072,2021-03-26,40
4268,2021-12-10,40
3072,2021-05-21,40
3072,2021-12-03,40
3072,2021-07-02,40
1203,2021-07-02,40
1203,2021-07-16,40
1203,2021-11-19,40
4268,2021-09-10,40
3072,2021-10-22,40
1284,2021-12-10,40
1284,2021-08-27,40
756,2021-03-26,40
1284,2021-11-19,40
1203,2021-09-03,40
4268,2021-10-15,40
35004,2021-02-19,40
42313,2021-11-12,40
42313,2021-02-05,40
42313,2021-12-24,40
35004,2021-11-26,40
42313,2021-05-21,40
42313,2021-07-09,40
37581,2021-03-19,40
37581,2021-07-16,40
41821,2021-09-24,40
3072,2021-10-01,40
3072,2021-09-24,40
3072,2021-04-23,40
3072,2021-06-25,40
1284,2021-03-19,40
1203,2021-03-26,40
1203,2021-11-26,39
1203,2021-12-03,39
1203,2021-06-25,39
3072,2021-03-12,39
1203,2021-07-23,39
3072,2021-04-16,39
37581,2021-05-21,39
37581,2021-02-19,39
4268,2021-09-03,39
1203,2021-11-12,39
756,2021-04-02,39
4268,2021-10-01,39
1284,2021-03-12,39
3072,2021-02-05,39
1203,2021-04-23,39
1203,2021-04-02,39
1203,2021-04-09,39
1203,2021-03-12,39
1203,2021-05-07,39
3072,2021-10-08,39
42313,2021-10-08,39
35004,2021-08-06,39
4268,2021-01-29,39
3072,2021-07-16,39
3072,2021-06-04,39
3072,2021-02-26,39
4268,2021-06-25,39
4268,2021-03-26,39
1203,2021-11-05,39
1203,2021-07-30,39
41821,2021-07-02,39
1203,2021-10-29,39
756,2021-01-08,39
37581,2021-12-10,39
35004,2021-03-12,39
41821,2021-07-16,39
1203,2021-08-20,39
1203,2021-08-06,39
42313,2021-10-29,39
3072,2021-12-17,39
1203,2021-09-17,39
37581,2021-11-12,39
41821,2021-09-03,39
41821,2021-06-25,39
3072,2021-11-05,39
3072,2021-11-12,39
42313,2021-09-17,39
42313,2021-04-23,39
1284,2021-06-11,38
1203,2021-10-22,38
1284,2021-12-17,38
37581,2021-06-25,38
1203,2021-08-27,38
1203,2021-05-14,38
1203,2021-10-08,38
1203,2021-10-15,38
1203,2021-08-13,38
3072,2021-12-10,38
35004,2021-10-01,38
3072,2021-04-09,38
37581,2021-12-17,38
